추천순위,결합순위,날짜,종목명,종목코드,시장,섹터그룹,종가,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,최근EPS(DART),컨센서스EPS(스크래),향후예상EPS,EPS출처,모델EPS,정정가_기본,상승잠재(%),발휘지수,기술지수,종합지수,적자여부,최대비중(%),결합액션,포트비중(%),마켓레짐,레짐비중배수,투자사유약,주의사항
70,70,2026-05-09,삼천리,004690,KS,가스유틸리티,145400.0,134990.5,1,,955.8427141639424,0.882950456441481,0,32386.00962090246,,35624.61058299271,TRAILING_DART,32386.00962090246,388632.1154508295,167.2848111766365,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 167% | 200일선상단 | MACD+,EPS스크래핑
71,71,2026-05-09,삼지전자,037460,KQ,통신장비,36300.0,17417.95,1,,121.27657446796184,0.558862459255463,0,7252.4396428794225,,7977.683607167365,TRAILING_DART,7252.4396428794225,87029.27571455308,139.75007083898922,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 140% | 200일선상단 | MACD+,EPS스크래핑
72,72,2026-05-09,코리안리,003690,KS,손해보험,12110.0,11641.2,1,,4.226749629823331,0.9792032194733788,0,1822.3155821957605,,2004.5471404153368,TRAILING_DART,1822.3155821957605,21867.786986349125,80.57627569239574,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 81% | 200일선상단 | MACD+,EPS스크래핑
73,73,2026-05-09,iM금융지주,139130,KS,은행,19100.0,15436.0,1,,-17.868058260058262,0.6861446102639269,0,2848.1692618619904,3056.0,3056.0,TRAILING_DART,2848.1692618619904,34178.03114234388,78.94257142588421,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 79% | 200일선상단,EPS스크래핑
74,74,2026-05-09,더블유게임즈,192080,KS,게임엔터테인먼트,58700.0,53019.5,1,,423.8231719407927,0.5120585134111351,0,8492.266220913834,8230.0,8230.0,TRAILING_DART,8492.266220913834,101907.194650966,73.60680519755707,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 74% | 200일선상단 | MACD+,EPS스크래핑
75,75,2026-05-09,케이프,064820,KQ,증권,15180.0,11039.15,1,,32.891218067773934,0.2867796204691157,0,2078.7595188204364,,2286.63547070248,TRAILING_DART,2078.7595188204364,24945.11422584524,64.32881571703055,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 64% | 200일선상단 | MACD+,EPS스크래핑
76,76,2026-05-09,인터플렉스,051370,KQ,전자장비와기기,13340.0,10688.8,1,,-43.53045530447193,0.5104505563209873,0,1407.3379180564443,,1548.071709862089,TRAILING_DART,1407.3379180564443,16888.055016677332,26.59711406804597,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 27% | 200일선상단,EPS스크래핑
77,77,2026-05-09,IPARK현대산업개발,294870,KS,건설,23250.0,21238.5,1,,-91.38781257340224,0.5700654395959921,0,2399.5619063767263,5108.0,5108.0,TRAILING_DART,2399.5619063767263,28794.742876520715,23.848356458153617,100.0,85.0,92.5,0,3.0,진입_관심,2.625,NEUTRAL,1.0,상승잠재 24% | 200일선상단,EPS스크래핑
78,78,2026-05-09,팬오션,028670,KS,해운사,5980.0,4408.075,1,,26.45325697089342,1.113316493892011,1,563.8312571780187,678.0,678.0,TRAILING_DART,563.8312571780187,6765.9750861362245,13.143396089234516,82.85849022308628,100.0,91.42924511154314,0,3.0,추천_매수진입,2.571462255577157,NEUTRAL,1.0,상승잠재 13% | 200일선상단 | 20일돌파 | MACD+,EPS스크래핑
79,79,2026-05-09,SK가스,018670,KS,가스유틸리티,263500.0,245315.0,1,,615.3271896437636,0.6099225160961907,0,25257.89698899586,27168.0,27168.0,TRAILING_DART,25257.89698899586,303094.7638679503,15.026475851214528,87.56618962803631,95.0,91.28309481401816,0,3.0,진입_관심,2.564154740700908,NEUTRAL,1.0,상승잠재 15% | 200일선상단 | MACD+,EPS스크래핑
80,80,2026-05-09,지역난방공사,071320,KS,복합유틸리티,75500.0,91220.0,0,,264.0283326593172,2.0264468049060844,0,338886000000.0,15978.0,15978.0,TRAILING_DART,338886000000.0,4066632000000.0,5386267449.668874,100.0,80.0,90.0,0,3.0,관심종목,2.5,NEUTRAL,1.0,상승잠재 5386267450% | 거래량상승2.0x | MACD+,EPS스크래핑
81,81,2026-05-09,태광,023160,KQ,기계,40100.0,28119.8,1,,-907.9037478723994,1.6142520545390249,0,65514427414.0,2054.0,2054.0,TRAILING_DART,65514427414.0,786173128968.0,1960531393.6857858,100.0,80.0,90.0,0,3.0,진입_관심,2.5,NEUTRAL,1.0,상승잠재 1960531394% | 200일선상단 | 거래량상승1.6x,EPS스크래핑
82,82,2026-05-09,오리온홀딩스,001800,KS,식품,24450.0,21708.7,1,,-47.92686603248342,0.9098358871814872,0,5391.900149862508,,5931.09016484876,TRAILING_DART,5391.900149862508,64702.801798350105,164.633136189571,100.0,80.0,90.0,0,3.0,진입_관심,2.5,NEUTRAL,1.0,상승잠재 165% | 200일선상단,EPS스크래핑
83,83,2026-05-09,LF,093050,KS,"섬유,의류,신발,호화품",24850.0,19941.5,1,,-198.6943703368612,1.5806482887890638,0,4019.376897024624,,4421.314586727087,TRAILING_DART,4019.376897024624,48232.52276429549,94.09465901124948,100.0,80.0,90.0,0,3.0,진입_관심,2.5,NEUTRAL,1.0,상승잠재 94% | 200일선상단 | 거래량상승1.6x,EPS스크래핑
84,84,2026-05-09,한국앤컴퍼니,000240,KS,자동차부품,25100.0,25434.25,0,,88.74553369002615,1.41569885760208,0,3657.538424182632,,4023.2922666008953,TRAILING_DART,3657.538424182632,43890.46109019158,74.86239478163976,100.0,80.0,90.0,0,3.0,관심종목,2.5,NEUTRAL,1.0,상승잠재 75% | MACD+,EPS스크래핑
85,85,2026-05-09,BGF,027410,KS,화학,5040.0,4163.675,1,,-20.787187935852955,0.9547454403822636,0,589.4039993045734,,648.3443992350308,TRAILING_DART,589.4039993045734,7072.84799165488,40.334285548707946,100.0,80.0,90.0,0,3.0,진입_관심,2.5,NEUTRAL,1.0,상승잠재 40% | 200일선상단,EPS스크래핑
86,86,2026-05-09,바텍,043150,KQ,건강관리장비와용품,23050.0,21730.75,1,,-83.60666162096223,1.9337474057854929,0,2631.159925478597,3575.0,3575.0,TRAILING_DART,2631.159925478597,31573.919105743164,36.980126272204615,100.0,80.0,90.0,0,3.0,진입_관심,2.5,NEUTRAL,1.0,상승잠재 37% | 200일선상단 | 거래량상승1.9x,EPS스크래핑
87,87,2026-05-09,유니드,014830,KS,화학,84500.0,76878.5,1,,-752.508982662675,0.7594859787350002,0,9642.876812016077,12781.0,12781.0,TRAILING_DART,9642.876812016077,115714.52174419293,36.94026241916322,100.0,80.0,90.0,0,3.0,진입_관심,2.5,NEUTRAL,1.0,상승잠재 37% | 200일선상단,EPS스크래핑
88,88,2026-05-09,DL이앤씨,375500,KS,건설,95400.0,51085.75,1,,-1855.6346846108645,0.5621823976407121,0,9567.184222811082,8020.0,8020.0,TRAILING_DART,9567.184222811082,114806.21067373297,20.34193990957336,100.0,80.0,90.0,0,3.0,진입_관심,2.5,NEUTRAL,1.0,상승잠재 20% | 200일선상단,EPS스크래핑
89,89,2026-05-09,효성,004800,KS,복합기업,263000.0,126190.5,1,,9673.231893707154,1.2547108670658789,0,25215.68690934456,17204.0,17204.0,TRAILING_DART,25215.68690934456,302588.24291213474,15.052563844918154,87.63140961229539,90.0,88.81570480614769,0,3.0,진입_관심,2.4407852403073846,NEUTRAL,1.0,상승잠재 15% | 200일선상단 | MACD+,EPS스크래핑
90,90,2026-05-09,키움증권,039490,KS,증권,452500.0,322422.0,1,,878.7211824133256,0.5963868242802552,0,42510.32405957744,55287.0,55287.0,TRAILING_DART,42510.32405957744,510123.8887149293,12.734561041973326,81.83640260493331,95.0,88.41820130246666,0,3.0,진입_관심,2.4209100651233326,NEUTRAL,1.0,상승잠재 13% | 200일선상단 | MACD+,EPS스크래핑
91,91,2026-05-09,현대글로비스,086280,KS,항공화물운송과물류,251000.0,197244.5,1,,1758.3916053021562,4.92481735949545,1,23129.296707266665,24033.0,24033.0,TRAILING_DART,23129.296707266665,277551.5604872,10.578310951075686,76.44577737768921,100.0,88.2228886888446,0,3.0,추천_매수진입,2.4111444344422304,NEUTRAL,1.0,상승잠재 11% | 200일선상단 | 20일돌파 | 거래량상승4.9x | MACD+,EPS스크래핑
92,92,2026-05-09,한전기술,052690,KS,전기유틸리티,173600.0,119078.75,1,,-1708.4633821404732,1.493763790794878,0,85367742275.0,1633.0,1633.0,TRAILING_DART,85367742275.0,1024412907300.0,590099500.9792627,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 590099501% | 200일선상단,EPS스크래핑
93,93,2026-05-09,다우기술,023590,KS,증권,48300.0,41169.5,1,,83.11574520328676,0.804681832790985,0,26705.72355943469,,29376.29591537816,TRAILING_DART,26705.72355943469,320468.6827132163,563.4962375014829,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 563% | 200일선상단 | MACD+,EPS스크래핑
94,94,2026-05-09,한화손해보험,000370,KS,손해보험,6630.0,6091.5,1,,17.966605079920193,0.798738879560621,0,2504.159516987116,,2754.575468685828,TRAILING_DART,2504.159516987116,30049.914203845394,353.2415415361296,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 353% | 200일선상단 | MACD+,EPS스크래핑
95,95,2026-05-09,한국캐피탈,023760,KQ,기타금융,944.0,854.755,1,,-2.149722593305207,1.6635318891078956,0,318.5000031811456,,350.3500034992602,TRAILING_DART,318.5000031811456,3822.0000381737473,304.87288539976134,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 305% | 200일선상단 | 거래량상승1.7x,EPS스크래핑
96,96,2026-05-09,영원무역홀딩스,009970,KS,"섬유,의류,신발,호화품",209000.0,176790.5,1,,81.90939692827487,0.9526937062269006,0,44925.16507132959,,49417.68157846255,TRAILING_DART,44925.16507132959,539101.980855955,157.94353151002633,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 158% | 200일선상단 | MACD+,EPS스크래핑
97,97,2026-05-09,넥센타이어,002350,KS,자동차부품,7220.0,7097.85,1,,-32.988686040567124,1.6974504337541954,0,1547.8373423024236,1587.0,1587.0,TRAILING_DART,1547.8373423024236,18574.04810762908,157.25828403918393,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 157% | 200일선상단 | 거래량상승1.7x,EPS스크래핑
98,98,2026-05-09,이지홀딩스,035810,KQ,식품,5540.0,4761.9,1,,8.458333755339012,0.6385285435788666,0,1073.393331022285,,1180.7326641245138,TRAILING_DART,1073.393331022285,12880.719972267421,132.50397061854554,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 133% | 200일선상단 | MACD+,EPS스크래핑
99,99,2026-05-09,KG이니시스,035600,KQ,IT서비스,11120.0,10677.4,1,,-37.93843525546387,1.0554517549713065,0,2097.0631387674302,,2306.7694526441733,TRAILING_DART,2097.0631387674302,25164.757665209163,126.30177756483062,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 126% | 200일선상단,EPS스크래핑
100,100,2026-05-09,동아쏘시오홀딩스,000640,KS,제약,95900.0,106242.0340234375,0,,40.11998554820974,1.1549711931719098,0,13585.759087041166,12688.0,12688.0,TRAILING_DART,13585.759087041166,163029.109044494,69.99907095359123,100.0,75.0,87.5,0,3.0,관심종목,2.375,NEUTRAL,1.0,상승잠재 70% | MACD+,EPS스크래핑
101,101,2026-05-09,쿠쿠홀딩스,192400,KS,가정용기기와용품,29200.0,29532.75,0,,-6.3637688356011495,1.2067764496085152,0,4083.512211102889,,4491.863432213178,TRAILING_DART,4083.512211102889,49002.14653323467,67.81557031929681,100.0,75.0,87.5,0,3.0,관심종목,2.375,NEUTRAL,1.0,상승잠재 68%,EPS스크래핑
102,102,2026-05-09,세아제강지주,003030,KS,철강,205000.0,166890.0,1,,-4059.941707934016,1.1228805000690998,0,23626.740122129864,,25989.414134342853,TRAILING_DART,23626.740122129864,283520.88146555837,38.30286900758946,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 38% | 200일선상단,EPS스크래핑
103,103,2026-05-09,CJ대한통운,000120,KS,항공화물운송과물류,100600.0,96994.0,1,,16.723782831544668,0.6462326626705397,0,11342.234705166642,12929.0,12929.0,TRAILING_DART,11342.234705166642,136106.8164619997,35.295046184890346,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 35% | 200일선상단 | MACD+,EPS스크래핑
104,104,2026-05-09,신한지주,055550,KS,은행,98000.0,80623.5,1,,-403.51177048106047,1.1606870094448811,0,10712.045264448756,11394.0,11394.0,TRAILING_DART,10712.045264448756,128544.54317338507,31.167901197331705,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 31% | 200일선상단,EPS스크래핑
105,105,2026-05-09,선익시스템,171090,KQ,디스플레이장비및부품,92500.0,63888.5,1,,-1526.4368080948138,0.3480786301105102,0,9554.342664768546,9313.0,9313.0,TRAILING_DART,9554.342664768546,114652.11197722255,23.948229164564914,100.0,75.0,87.5,0,3.0,진입_관심,2.375,NEUTRAL,1.0,상승잠재 24% | 200일선상단,EPS스크래핑
106,106,2026-05-09,HD한국조선해양,009540,KS,조선,452000.0,409640.0,1,,594.2914449512064,1.3080738408496264,0,41377.22670003678,47566.0,47566.0,TRAILING_DART,41377.22670003678,496526.7204004413,9.85104433638082,74.62761084095204,100.0,87.31380542047603,0,3.0,진입_관심,2.3656902710238015,NEUTRAL,1.0,200일선상단 | MACD+,EPS스크래핑
107,107,2026-05-09,미코,059090,KQ,반도체와반도체장비,24250.0,15265.5,1,,371.024012164281,0.4482743458359153,0,2242.863341642333,,2467.149675806567,TRAILING_DART,2242.863341642333,26914.360099708,10.987051957558759,77.4676298938969,95.0,86.23381494694846,0,3.0,진입_관심,2.3116907473474226,NEUTRAL,1.0,상승잠재 11% | 200일선상단 | MACD+,EPS스크래핑
108,108,2026-05-09,삼성화재,000810,KS,손해보험,499000.0,476057.5,1,,3667.376882147892,1.022543762626426,1,45249.75315523456,44013.0,44013.0,TRAILING_DART,45249.75315523456,542997.0378628147,8.817041655874691,72.04260413968673,100.0,86.02130206984336,0,3.0,추천_매수진입,2.301065103492168,NEUTRAL,1.0,200일선상단 | 20일돌파 | MACD+,EPS스크래핑
109,109,2026-05-09,파라다이스,034230,KS,"호텔,레스토랑,레저",15810.0,18201.8,0,,104.65905770155013,0.837505324543532,0,1563.0187047669172,1033.0,1033.0,TRAILING_DART,1563.0187047669172,18756.224457203007,18.63519580773565,96.58798951933912,75.0,85.79399475966956,0,3.0,관심종목,2.2896997379834776,NEUTRAL,1.0,상승잠재 19% | MACD+,EPS스크래핑
110,110,2026-05-09,CJ프레시웨이,051500,KQ,식품과기본식료품소매,27450.0,28465.0,0,,21.00623118240753,1.6059944155798254,0,50106428488.0,5369.0,5369.0,TRAILING_DART,50106428488.0,601277141856.0,2190444861.224044,100.0,70.0,85.0,0,3.0,관심종목,2.25,NEUTRAL,1.0,상승잠재 2190444861% | 거래량상승1.6x | MACD+,EPS스크래핑
111,111,2026-05-09,코스메카코리아,241710,KQ,화장품,76800.0,73118.0,1,,-1092.9195348389096,1.0213164147011586,0,57838465093.0,6132.0,6132.0,TRAILING_DART,57838465093.0,694061581116.0,903725917.0781249,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 903725917% | 200일선상단,EPS스크래핑
112,112,2026-05-09,금호타이어,073240,KS,자동차부품,5610.0,5545.325,1,,-45.16823151527598,1.2055872459511294,0,1311.6083163872909,1498.0,1498.0,TRAILING_DART,1311.6083163872909,15739.29979664749,180.5579286389927,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 181% | 200일선상단,EPS스크래핑
113,113,2026-05-09,대한해운,005880,KS,해운사,2545.0,1990.605,1,,-29.71436483462692,0.2191989594006249,0,536.828793253571,476.0,476.0,TRAILING_DART,536.828793253571,6441.9455190428525,153.12163139657576,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 153% | 200일선상단,EPS스크래핑
114,114,2026-05-09,한화생명,088350,KS,생명보험,4800.0,3725.625,1,,-5.567496213900199,1.0555861129803965,0,962.9131981624124,,1059.2045179786537,TRAILING_DART,962.9131981624124,11554.95837794895,140.72829954060313,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 141% | 200일선상단,EPS스크래핑
115,115,2026-05-09,태영건설,009410,KS,건설,1961.0,1822.885,1,,-17.769919828783976,0.4139890371979451,0,322.0178640263672,,354.21965042900393,TRAILING_DART,322.0178640263672,3864.2143683164063,97.05325692587488,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 97% | 200일선상단,EPS스크래핑
116,116,2026-05-09,DB손해보험,005830,KS,손해보험,164600.0,145057.5,1,,-665.1761457260648,1.062627688897262,0,25806.828663668857,,28387.511530035747,TRAILING_DART,25806.828663668857,309681.9439640263,88.1421287752286,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 88% | 200일선상단,EPS스크래핑
117,117,2026-05-09,JB금융지주,175330,KS,은행,26050.0,25799.75,1,,-382.88200343334233,1.0469606071374065,0,3877.960697948784,3953.0,3953.0,TRAILING_DART,3877.960697948784,46535.52837538541,78.63926439687296,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 79% | 200일선상단,EPS스크래핑
118,118,2026-05-09,우리금융지주,316140,KS,은행,32850.0,28872.75,1,,-245.922139138194,1.2308469868515086,0,4396.692703559761,4486.0,4486.0,TRAILING_DART,4396.692703559761,52760.31244271713,60.60977912547072,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 61% | 200일선상단,EPS스크래핑
119,119,2026-05-09,휴메딕스,200670,KQ,제약,34500.0,46882.25,0,,0.9426523370772912,0.8534931573725951,0,4611.392699242115,,5072.531969166326,TRAILING_DART,4611.392699242115,55336.71239090538,60.396267799725734,100.0,70.0,85.0,0,3.0,관심종목,2.25,NEUTRAL,1.0,상승잠재 60% | MACD+,EPS스크래핑
120,120,2026-05-09,유비쿼스홀딩스,078070,KQ,통신장비,15460.0,11710.25,1,,-241.93233262455823,0.3504182057020447,0,1911.1518220173484,,2102.2670042190834,TRAILING_DART,1911.1518220173484,22933.82186420818,48.3429616054863,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 48% | 200일선상단,EPS스크래핑
121,121,2026-05-09,풍산홀딩스,005810,KS,비철금속,43600.0,40864.25,1,,-487.0088581987002,0.219877606405345,0,5157.935458267752,,5673.729004094528,TRAILING_DART,5157.935458267752,61895.22549921303,41.96152637434183,100.0,70.0,85.0,0,3.0,진입_관심,2.25,NEUTRAL,1.0,상승잠재 42% | 200일선상단,EPS스크래핑
122,122,2026-05-09,브이티,018290,KQ,화장품,16170.0,23413.3,0,,7.331476062422325,0.6061820972433835,0,1837.4946825063985,,2021.2441507570384,TRAILING_DART,1837.4946825063985,22049.936190076784,36.36324174444516,100.0,70.0,85.0,0,3.0,관심종목,2.25,NEUTRAL,1.0,상승잠재 36% | MACD+,EPS스크래핑
123,123,2026-05-09,케이카,381970,KS,자동차,10330.0,14857.4,0,,100.3870980357409,0.4674673138218802,0,1042.305827502218,1179.0,1179.0,TRAILING_DART,1042.305827502218,12507.669930026617,21.081025460083413,100.0,70.0,85.0,0,3.0,관심종목,2.25,NEUTRAL,1.0,상승잠재 21% | MACD+,EPS스크래핑
124,124,2026-05-09,에스에이엠티,031330,KQ,전자장비와기기,8560.0,4202.975,1,,97.3899619010066,2.4947413553651585,1,758.33047861251,,834.1635264737611,TRAILING_DART,758.33047861251,9099.96574335012,6.308011020445314,65.77002755111329,100.0,82.88501377555664,0,3.0,추천_매수진입,2.144250688777832,NEUTRAL,1.0,200일선상단 | 20일돌파 | 거래량상승2.5x | MACD+,EPS스크래핑
125,125,2026-05-09,씨젠,096530,KQ,생명과학도구및서비스,24400.0,25611.75,0,,-114.56246501229208,0.8903891435571188,0,48445344295.0,,1020.3707893908158,TRAILING_DART,48445344295.0,581344131540.0,2382557816.147541,100.0,65.0,82.5,0,3.0,관심종목,2.125,NEUTRAL,1.0,상승잠재 2382557816%,EPS스크래핑
126,126,2026-05-09,다우데이타,032190,KQ,증권,23850.0,20025.95,1,,-23.621441323628368,0.9412935080194202,0,31323.3151437859,,34455.64665816449,TRAILING_DART,31323.3151437859,375879.7817254308,1476.0158562911145,100.0,65.0,82.5,0,3.0,진입_관심,2.125,NEUTRAL,1.0,상승잠재 1476% | 200일선상단,EPS스크래핑
127,127,2026-05-09,하림지주,003380,KQ,식품,12840.0,10918.15,1,,-9.721691097638711,0.976899069885808,0,4586.912651464162,,5045.603916610578,TRAILING_DART,4586.912651464162,55042.95181756995,328.6834253704825,100.0,65.0,82.5,0,3.0,진입_관심,2.125,NEUTRAL,1.0,상승잠재 329% | 200일선상단,EPS스크래핑
128,128,2026-05-09,기업은행,024110,KS,은행,21800.0,21087.85,1,,-36.17021266202573,0.9466011114531924,0,3409.5558041145014,3499.0,3499.0,TRAILING_DART,3409.5558041145014,40914.66964937402,87.68197086868814,100.0,65.0,82.5,0,3.0,진입_관심,2.125,NEUTRAL,1.0,상승잠재 88% | 200일선상단,EPS스크래핑
129,129,2026-05-09,BNK금융지주,138930,KS,은행,17900.0,16256.8,1,,-101.9355146371425,0.8876630749571057,0,2694.438949970562,2763.0,2763.0,TRAILING_DART,2694.438949970562,32333.267399646746,80.63277876897624,100.0,65.0,82.5,0,3.0,진입_관심,2.125,NEUTRAL,1.0,상승잠재 81% | 200일선상단,EPS스크래핑
130,130,2026-05-09,세아홀딩스,058650,KS,철강,154500.0,138120.5,1,,-317.21331373132426,0.6550212450259661,0,19911.624296004207,,21902.78672560463,TRAILING_DART,19911.624296004207,238939.4915520505,54.65339259032393,100.0,65.0,82.5,0,3.0,진입_관심,2.125,NEUTRAL,1.0,상승잠재 55% | 200일선상단,EPS스크래핑
131,131,2026-05-09,KT,030200,KS,다각화된통신서비스,59300.0,55264.5,1,,-419.0951468666791,0.58235545780798,0,7288.142685023315,5829.0,5829.0,TRAILING_DART,7288.142685023315,87457.71222027978,47.48349446927449,100.0,65.0,82.5,0,3.0,진입_관심,2.125,NEUTRAL,1.0,상승잠재 47% | 200일선상단,EPS스크래핑
132,132,2026-05-09,하림,136480,KQ,식품,3170.0,3063.5,1,,-21.301762932351178,0.8360520576626044,0,364.7331201437699,,401.2064321581469,TRAILING_DART,364.7331201437699,4376.797441725239,38.069319928240986,100.0,65.0,82.5,0,3.0,진입_관심,2.125,NEUTRAL,1.0,상승잠재 38% | 200일선상단,EPS스크래핑
