추천순위,결합순위,기준일,종목명,종목코드,시장,섹터그룹,종가,20일이평,60일이평,120일이평,200일이평,200일선상단여부,RSI14,MACD히스토그램,거래량비율20일,20일돌파,5일수익률(%),20일수익률(%),후행EPS(DART),컨센서스EPS(스크랩),자동선행EPS,원본EPS출처,EPS소스,수동선행EPS,모델EPS,현재PER,적정주가_기준,상승여력(%),밸류점수,적자여부,최대비중(%),기술점수,종합점수,결합액션,권장비중(%),마켓레짐,레짐비중배수,섹터PER상한,핵심요약,주의표시,volume_ratio_pct_rank,선정의견,판단코멘트
707,707,2026-04-28,골프존,215000,KQ,"호텔,레스토랑,레저",51500.0,50205.0,52670.833333333336,55532.083333333336,59040.25,0,55.80500786051503,262.3538808495283,1.3783000042201472,0,0.0,5.749486652977409,2049.586797367186,,2254.545477103905,DART,TRAILING_DART,,2049.586797367186,25.12701587761726,24595.04156840623,-52.24263773125004,5.0,0,3.0,30.594361208342058,17.79718060417103,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,77.83505154639175,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
708,708,2026-04-28,대상,001680,KS,식품,20700.0,20582.5,21273.33333333333,21234.83333333333,21769.65,0,48.63980375324,42.14079645474645,0.4722033496475403,0,-0.240963855421683,4.020100502512558,-8747.655523799696,,-9622.421076179668,DART,TRAILING_DART,,-8747.655523799696,-2.3663483254092057,-104971.86628559636,-607.1104651478084,5.0,1,3.0,30.50465548627335,17.752327743136675,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,9.536082474226804,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
709,709,2026-04-28,바이오노트,377740,KS,건강관리장비와용품,5170.0,5058.25,5402.416666666667,5455.541666666667,5497.525,0,50.082814100086,32.73381952413355,0.9243034177914594,0,0.7797270955165692,2.1739130434782705,-860.1325936106355,,-946.1458529716992,DART,TRAILING_DART,,-860.1325936106355,-6.0107011853806736,-10321.591123327626,-299.6439288844802,5.0,1,3.0,30.339150661711994,17.669575330856,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,48.1958762886598,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
710,710,2026-04-28,솔트룩스,304100,KQ,IT서비스,24400.0,22855.0,24375.5,26619.0,29834.4,0,55.092708104191566,289.31546393274004,0.7396903863665929,0,1.6666666666666607,15.094339622641506,-952.7149054836664,,-1047.986396032033,DART,TRAILING_DART,,-952.7149054836664,-25.611019476611222,-11432.578865803996,-146.8548314172295,5.0,1,3.0,30.32648236448905,17.663241182244526,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,31.056701030927837,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
711,711,2026-04-28,오뚜기,007310,KS,식품,364000.0,363900.0,375033.3333333333,380750.0,388132.5,0,47.11554648579042,621.077103382233,0.9340345261232424,0,-0.2739726027397249,1.2517385257301727,17998.68295012513,,19798.551245137645,DART,TRAILING_DART,,17998.68295012513,20.22370197912005,215984.19540150155,-40.663682582005066,5.0,0,3.0,30.313248081352903,17.65662404067645,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,49.355670103092784,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
712,712,2026-04-28,신성델타테크,065350,KQ,가정용기기와용품,59200.0,57570.0,64098.333333333336,61167.5,61537.5,0,49.52547054190751,547.1987781492551,0.7130122118356009,0,-1.3333333333333308,8.226691042047541,880.7698909559864,,968.8468800515852,DART,TRAILING_DART,,880.7698909559864,67.21392341845882,10569.238691471837,-82.14655626440567,5.0,0,3.0,30.074768119295385,17.537384059647692,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,27.577319587628867,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
713,713,2026-04-28,네이처셀,007390,KQ,생물공학,20200.0,19410.0,20369.0,21577.33333333333,22581.1,0,54.95163650085168,98.88265985561712,0.8321877841363713,0,-2.1791767554479424,16.695551704217216,-44.04914025371531,,-48.45405427908684,DART,TRAILING_DART,,-44.04914025371531,-458.5787573526191,-528.5896830445837,-102.6167806091316,5.0,1,3.0,29.721996545781437,17.36099827289072,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,39.175257731958766,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
714,714,2026-04-28,한미사이언스,008930,KS,제약,38500.0,38745.0,40101.66666666666,39175.41666666666,40299.25,0,47.675475518459976,2.388670054556812,0.7061977902223312,0,-1.9108280254777064,3.773584905660377,1721.1074393547156,,1893.2181832901872,DART|DAILY_DISC,TRAILING_DART,,1721.1074393547156,22.36931821899194,20653.28927225659,-46.35509279933354,5.0,0,3.0,29.39592637455251,17.197963187276255,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,26.54639175257732,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
715,715,2026-04-28,SG,255220,KQ,건축자재,2575.0,2709.75,2817.083333333333,2619.0416666666665,2462.575,1,41.55906872420891,-18.25348443882706,0.3750674809162241,0,-5.67765567765568,-1.151631477927062,-22.471962206935725,,-24.7191584276293,DART,TRAILING_DART,,-22.471962206935725,-114.5872343628833,-269.6635464832287,-110.47237073721277,5.0,1,3.0,29.381355846663375,17.190677923331688,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,4.639175257731959,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
716,716,2026-04-28,스틱인베스트먼트,026890,KS,창업투자,9710.0,9509.0,10399.5,10346.833333333334,10366.8,0,50.16557368052046,71.8833658503311,1.0260640161858732,0,0.1030927835051542,13.833528722157084,356.43601815578535,,392.0796199713639,DART,TRAILING_DART,,356.43601815578535,27.241915814905408,4277.232217869424,-55.95023462544362,5.0,0,3.0,29.36767373294163,17.183836866470813,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,59.02061855670103,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
717,717,2026-04-28,풀무원,017810,KS,식품,12080.0,12189.5,12421.333333333334,12795.666666666666,13339.45,0,46.57453455561224,-10.77389054337683,1.4053095560894724,0,-2.0275750202757514,4.137931034482767,397.6842979567289,,437.4527277524018,DART,TRAILING_DART,,397.6842979567289,30.375853565418858,4772.211575480747,-60.49493728906666,5.0,0,3.0,29.25678774002345,17.128393870011728,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,78.35051546391753,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
718,718,2026-04-28,디어유,376300,KQ,양방향미디어와서비스,33150.0,31637.5,35718.333333333336,35270.416666666664,40469.5,0,51.23593720752913,309.0154732950732,1.922489845418399,0,0.454545454545463,9.046052631578938,784.8114327895479,1808.0,1808.0,DART,TRAILING_DART,,784.8114327895479,42.23944582735122,9417.737193474575,-71.59053636960913,5.0,0,3.0,29.18898528375084,17.09449264187542,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,87.24226804123711,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
719,719,2026-04-28,삼성에피스홀딩스,0126Z0,KS,제약,568000.0,548700.0,565683.3333333334,,,0,52.47301529282245,2771.239799927418,0.7570406009552851,0,-0.8726003490401424,14.97975708502024,,,-8583.300000000001,SCRAPE,FORWARD_AUTO,,-8583.300000000001,-66.17501427190008,-67394.85985172162,-111.86529222741576,5.0,1,3.0,29.042830052872844,17.021415026436422,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,32.47422680412371,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
720,720,2026-04-28,하이젠알앤엠,160190,KQ,기계,44850.0,38922.5,52734.16666666666,55432.083333333336,49269.25,0,55.45181300462501,1550.4056867909055,0.9640370311481072,0,9.257003654080398,28.14285714285713,-229.9128583268584,,-252.90414415954424,DART,TRAILING_DART,,-229.9128583268584,-195.0739089861536,-2758.954299922301,-106.1515146040631,5.0,1,3.0,29.036327024277327,17.018163512138663,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,53.73711340206185,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
721,721,2026-04-28,녹십자홀딩스,005250,KS,제약,14210.0,13992.0,14566.166666666666,15260.583333333334,15493.7,0,51.09273195092024,60.47582628608471,0.6613125722847857,0,-0.9065550906555142,6.601650412603144,-889.2431566287554,,-978.167472291631,DART,TRAILING_DART,,-889.2431566287554,-15.97988119905481,-10670.917879545064,-175.09442561256202,5.0,1,3.0,28.894038414655572,16.947019207327784,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,22.809278350515463,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
722,722,2026-04-28,노타,486990,KQ,IT서비스,35850.0,34077.5,37262.5,40394.16666666666,,0,51.19627186451912,510.9268464121282,0.899647655848822,0,6.537890044576522,13.4493670886076,-779.0428839659274,,-856.9471723625203,DART,TRAILING_DART,,-779.0428839659274,-46.01800586059644,-9348.514607591129,-126.07674925408962,5.0,1,3.0,28.081539150877983,16.540769575438993,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,46.26288659793815,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
723,723,2026-04-28,비츠로넥스텍,488900,KQ,우주항공과국방,19710.0,18872.0,19786.5,,,0,52.43951095051103,162.10351128559665,0.644260921986295,0,-3.618581907090468,17.461263408820017,-227.6582010773372,,-250.42402118507093,DART,TRAILING_DART,,-227.6582010773372,-86.57715780379186,-2731.898412928046,-113.860468863156,5.0,1,3.0,28.07580886710342,16.53790443355171,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,21.262886597938145,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
724,724,2026-04-28,웹젠,069080,KQ,게임엔터테인먼트,12230.0,12288.0,13062.166666666666,13170.833333333334,13483.25,0,46.24481351628686,22.38366135610613,0.8508294648331436,0,-2.1599999999999957,1.831806827643634,680.1698923067977,,748.1868815374776,DART|DAILY_DISC,TRAILING_DART,,680.1698923067977,17.980801764867785,8162.038707681572,-33.262152839889026,10.895616265097102,0,3.0,22.085837668907,16.49072696700205,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,40.850515463917525,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
725,725,2026-04-28,그린광학,0015G0,KQ,우주항공과국방,34050.0,31692.5,35529.166666666664,,,0,52.51411092357243,646.7108885915795,0.7811126833227698,0,3.025718608169448,14.64646464646464,,,228.8,SCRAPE,FORWARD_AUTO,,228.8,148.81993006993005,5720.0,-83.20117474302496,5.0,0,3.0,27.973583441757523,16.486791720878763,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,34.5360824742268,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
726,726,2026-04-28,CJ CGV,079160,KS,방송과엔터테인먼트,4895.0,4802.5,5189.333333333333,5462.083333333333,5285.025,0,50.19479789578431,38.83253469839809,0.6530459710632576,0,-0.3054989816700604,1.873048907388131,-865.8487901631604,-343.0,-343.0,DART,TRAILING_DART,,-865.8487901631604,-5.65341206872575,-10390.185481957924,-312.2611947284561,5.0,1,3.0,27.236027624878872,16.118013812439436,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,22.164948453608247,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
727,727,2026-04-28,아스테라시스,450950,KQ,건강관리장비와용품,11480.0,11198.5,12249.333333333334,12875.25,12383.7,0,49.26705872244753,96.43388319406117,0.7308546580742038,0,-3.367003367003363,5.03202195791399,244.77274657915925,444.0,444.0,DART,TRAILING_DART,,244.77274657915925,46.90064625428951,2937.272958949911,-74.41399861541889,5.0,0,3.0,27.168315902935564,16.08415795146778,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,29.7680412371134,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
728,728,2026-04-28,디앤디파마텍,347850,KQ,생물공학,78700.0,75760.0,80513.33333333333,98106.875,121972.625,0,50.90570195524664,835.8091708442176,0.7681365236161504,0,-1.3784461152882233,16.07669616519174,-547.4293430254446,,-602.1722773279891,DART,TRAILING_DART,,-547.4293430254446,-143.7628453839421,-6569.152116305335,-108.34708019860906,5.0,1,3.0,26.950634695808798,15.975317347904399,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,33.50515463917525,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
729,729,2026-04-28,리브스메드,491000,KQ,건강관리장비와용품,68200.0,62975.0,74853.33333333333,,,0,52.78758989746846,1189.2712902784533,1.1554681527641288,0,17.586206896551726,3.963414634146334,-916.6493733456908,,-1008.31431068026,DART,TRAILING_DART,,-916.6493733456908,-74.40140361529502,-10999.79248014829,-116.12872797675702,5.0,1,3.0,26.8197872025032,15.9098936012516,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,68.55670103092784,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
730,730,2026-04-28,유티아이,179900,KQ,핸드셋,19960.0,19506.0,20525.666666666668,22351.166666666668,23145.95,0,50.0217907449216,153.88569140794607,0.9222496173373004,0,-5.402843601895735,31.22945430637738,-1889.2869399586025,,-2078.215633954463,DART,TRAILING_DART,,-1889.2869399586025,-10.564832465542452,-22671.44327950323,-213.58438516785182,5.0,1,3.0,26.607042925791696,15.803521462895848,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,48.06701030927835,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
731,731,2026-04-28,지투지바이오,456160,KQ,제약,79000.0,72990.0,84435.0,80753.05556640626,,0,51.99523941979201,1869.092696822572,0.7820831492619573,0,2.5974025974025983,20.06079027355623,-730.5622296862824,,-803.6184526549107,DART,TRAILING_DART,,-730.5622296862824,-108.1358942330267,-8766.746756235389,-111.09714779270303,5.0,1,3.0,26.243158563938263,15.621579281969131,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,34.79381443298969,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
732,732,2026-04-28,엠앤씨솔루션,484870,KS,우주항공과국방,115100.0,112075.0,122026.66666666669,135746.66666666666,154978.0,0,49.638580328065,1199.1984151815484,1.1572548089812071,0,1.9486271036315284,20.52356020942408,4980.139806749036,,5478.15378742394,DART,TRAILING_DART,,4980.139806749036,23.111800966715357,59761.67768098843,-48.07847290965383,5.0,0,3.0,26.06213958856102,15.53106979428051,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,68.68556701030928,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
733,733,2026-04-28,녹십자,006280,KS,제약,140100.0,143785.0,153591.66666666666,150962.5,144537.5,0,41.23709653539207,-51.659716180613486,1.252392419187134,0,-2.708333333333335,-1.9594121763470973,-2540.115767817638,3616.0,3616.0,DART,TRAILING_DART,,-2540.115767817638,-55.15496646846459,-30481.389213811653,-121.75688023826669,5.0,1,3.0,26.058275101977102,15.529137550988551,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,72.80927835051546,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
734,734,2026-04-28,SK바이오사이언스,302440,KS,제약,43400.0,43035.0,45137.5,48406.25,48267.25,0,48.95360922380917,178.15858928991463,0.8773714017657279,0,-1.8099547511312264,4.076738609112707,-715.9785644928857,,-787.5764209421743,DART,TRAILING_DART,,-715.9785644928857,-60.61633986310668,-8591.742773914628,-119.79664233620882,5.0,1,3.0,25.93925514493216,15.46962757246608,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,43.55670103092783,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
735,735,2026-04-28,제주은행,006220,KS,은행,12920.0,12805.0,13991.5,13059.666666666666,13655.0,0,47.94271979546988,61.437268955255306,0.6340236024229382,0,-1.8982536066818545,9.49152542372882,368.5325871037881,,405.3858458141669,DART,TRAILING_DART,,368.5325871037881,35.057958107681266,4422.3910452454575,-65.77096714206303,5.0,0,3.0,25.703292171502078,15.351646085751039,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,20.489690721649485,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
736,736,2026-04-28,한글과컴퓨터,030520,KQ,소프트웨어,20900.0,20344.5,21414.0,22517.416666666668,23948.45,0,52.3591465008828,135.54497069261822,0.5606750510169679,0,-0.9478672985781976,9.653725078698836,1016.4595808375803,,1118.1055389213386,DART|DAILY_DISC,TRAILING_DART,,1016.4595808375803,20.561565254545624,12197.514970050965,-41.63868435382314,5.0,0,3.0,25.479474426144172,15.239737213072086,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,15.592783505154639,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
737,737,2026-04-28,메디톡스,086900,KQ,생물공학,107500.0,103680.0,115535.0,118990.0,124316.0,0,51.57482961927911,1233.927426141366,0.9290447806595062,0,3.3653846153846256,6.120434353405724,2145.508801606687,,2360.059681767356,DART,TRAILING_DART,,2145.508801606687,50.10466511230226,25746.105619280243,-76.05013430764629,5.0,0,3.0,25.10487617776643,15.052438088883216,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,48.840206185567006,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
738,738,2026-04-28,와이지엔터테인먼트,122870,KQ,방송과엔터테인먼트,54500.0,52760.0,61950.0,64256.66666666666,76235.0,0,47.26859840490075,730.9190512397972,0.8762605836097356,0,1.3011152416356977,3.024574669187152,2875.421160845493,3421.0,3421.0,DART,TRAILING_DART,,2875.421160845493,18.953745191182616,34505.053930145914,-36.68797444009924,7.898022364913166,0,3.0,21.985903140146988,14.941962752530078,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,43.29896907216495,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
739,739,2026-04-28,제주항공,089590,KS,항공사,5290.0,5266.0,5470.083333333333,5467.958333333333,5922.325,0,49.01819173376331,15.527101691972856,0.5052201416856937,0,-5.704099821746878,6.012024048096198,-1443.4417032604451,-182.0,-182.0,DART,TRAILING_DART,,-1443.4417032604451,-3.664851852382366,-17321.30043912534,-427.4347909097418,5.0,1,3.0,24.483631059925184,14.741815529962592,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,11.082474226804123,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
740,740,2026-04-28,풍산,103140,KS,비철금속,101800.0,100495.0,106281.66666666669,107222.5,116066.5,0,51.21058846229042,458.47964191803953,0.4495686696184223,0,1.9019019019018923,17.416378316032286,5251.319385213064,8676.0,8676.0,DART|DAILY_DISC,TRAILING_DART,,5251.319385213064,19.38560436576257,63015.83262255677,-38.09839624503264,6.663903285596441,0,3.0,22.716482050269946,14.690192667933193,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,7.989690721649484,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
741,741,2026-04-28,바이오다인,314930,KQ,건강관리장비와용품,12050.0,12172.0,12788.166666666666,13218.0,13743.95,0,44.97234247933868,24.65857008413573,1.499926752570182,0,-3.2905296950240803,1.2605042016806678,28.61143569487043,,31.47257926435748,DART,TRAILING_DART,,28.61143569487043,421.1602706172613,343.33722833844513,-97.15072839553157,5.0,0,3.0,23.628913704784832,14.314456852392416,제외,0.0,NEUTRAL,0.8,,비밸류평가,EPS없음,81.5721649484536,관망,현재 강한 매수 신호는 없습니다. 관망이 적절합니다.
